Timestamp;NormalizedGazeDirectionX;NormalizedGazeDirectionY;NormalizedGazeDirectionZ
1;-0,0992403;-0,2774475;0,9556015
2;0,4522356;-0,1893767;0,8715615
3;0,486727;-0,1418395;0,861962
4;0,4528682;-0,1276363;0,8823941
5;0,4583886;-0,1323036;0,878849
6;0,3220156;-0,1584205;0,9333857
7;0,4012194;-0,116475;0,9085464
8;-0,06812759;-0,492791;0,8674766
10;0,02231643;-0,7411333;0,6709869
