Timestamp;NormalizedGazeDirectionX;NormalizedGazeDirectionY;NormalizedGazeDirectionZ
1;-0,3145609;-0,5309914;0,7868288
2;-0,3146062;-0,5308731;0,7868905
3;-0,3176955;-0,5311792;0,7854413
4;-0,3187529;-0,5321935;0,7843257
5;-0,3195676;-0,5314836;0,7844754
6;-0,3209322;-0,5316793;0,7837855
7;-0,3229659;-0,532472;0,7824107
