Timestamp;NormalizedGazeDirectionX;NormalizedGazeDirectionY;NormalizedGazeDirectionZ
1;-0,09993264;-0,7615055;0,6404083
2;-0,1036136;-0,76305;0,6379804
3;-0,1903296;-0,7829615;0,592238
4;-0,1345119;-0,7720564;0,6211566
