Timestamp;NormalizedGazeDirectionX;NormalizedGazeDirectionY;NormalizedGazeDirectionZ
1;-0,3697668;-0,5884276;0,7190449
2;0,005138206;-0,07688057;0,9970271
3;0,2968239;0,2242533;0,9282274
4;0,2164905;-0,0105311;0,9762279
5;0,2909663;-0,5164107;0,8053935
6;0,4529749;-0,2235265;0,8630468
7;0,1926653;-0,3224713;0,9267644
8;-0,2087305;-0,6902936;0,6927671
9;-0,1781679;-0,6917726;0,6997905
10;-0,160573;-0,6898145;0,7059549
