Timestamp;HeadsetPositionX;HeadsetPositionY;HeadsetPositionZ;LeftControllerPositionX;LeftControllerPositionY;LeftControllerPositionZ;RightControllerPositionX;RightControllerPositionY;RightControllerPositionZ
1;-0,01204314;0,9170257;0,03787771;0;0;0;0;0;0
2;-0,01172485;0,9169521;0,03811135;0;0;0;0;0;0
3;-0,002098525;0,9173827;0,04264136;0;0;0;0;0;0
4;-0,007547826;0,9171006;0,0408054;0;0;0;0;0;0
